age,income,previous_purchase,will_purchase
43,30291,No,Yes
52,39078,No,Yes
53,24616,No,No
42,21250,No,No
67,42672,Yes,No
61,47640,No,No
50,28327,No,Yes
41,41770,No,No
61,48398,Yes,Yes
38,47255,Yes,Yes
38,53755,Yes,No
64,58461,Yes,No
52,30846,Yes,No
60,53515,No,No
27,72299,Yes,No
23,75844,Yes,Yes
29,65472,No,No
25,78045,Yes,No
60,49499,Yes,Yes
47,24116,Yes,Yes
38,76257,Yes,No
36,52037,Yes,Yes
23,59474,Yes,Yes
21,21329,No,No
30,66501,Yes,Yes
61,30078,Yes,No
67,65589,Yes,Yes
55,35289,No,Yes
60,34403,Yes,No
30,66078,Yes,No
24,48430,Yes,No
24,37239,No,Yes
34,51551,Yes,Yes
62,76765,Yes,Yes
44,71213,Yes,No
39,73233,Yes,No
35,76230,Yes,Yes
67,76254,Yes,No
34,76021,Yes,Yes
39,58478,Yes,Yes
54,77858,Yes,Yes
27,59315,Yes,Yes
34,24066,Yes,Yes
35,49095,No,Yes
50,70331,Yes,Yes
40,60758,Yes,Yes
53,74488,No,No
27,51128,Yes,Yes
53,70439,No,Yes
28,55079,Yes,No
24,36698,Yes,No
65,26981,No,No
56,37169,No,No
29,39889,Yes,No
55,30121,Yes,No
62,59454,No,No
38,40285,Yes,Yes
32,32753,No,No
38,60907,Yes,No
46,37872,No,Yes
60,31188,No,No
58,74567,No,Yes
38,26865,Yes,No
55,44524,No,No
35,21837,No,Yes
41,36372,No,Yes
31,56107,Yes,Yes
69,57715,No,No
40,77697,No,No
23,70697,Yes,Yes
23,70987,No,Yes
60,30920,Yes,No
26,62491,No,Yes
34,50822,No,No
63,59975,Yes,Yes
69,77753,No,No
63,54761,No,No
65,41405,No,No
53,58908,No,No
53,69732,No,Yes
55,66710,Yes,Yes
53,76497,Yes,Yes
68,45708,No,No
67,36940,Yes,No
20,41014,Yes,No
51,55047,Yes,Yes
34,37270,No,No
38,55401,No,No
39,29482,No,Yes
25,65549,No,No
24,31658,Yes,No
56,26870,No,Yes
53,62606,Yes,No
43,27358,No,Yes
66,39775,No,Yes
58,29440,Yes,No
39,49999,Yes,Yes
25,64401,Yes,Yes
44,26759,No,No
67,42405,No,Yes
41,43588,Yes,No
52,40481,Yes,Yes
41,33973,Yes,No
68,70651,No,Yes
23,25793,No,Yes
46,33724,No,Yes
38,30192,Yes,Yes
30,54360,Yes,No
25,22935,No,Yes
33,66050,Yes,No
26,65539,Yes,No
38,42578,Yes,No
21,54899,No,No
29,76286,Yes,Yes
48,73533,No,Yes
37,23766,No,Yes
49,30314,No,No
27,79668,No,No
66,44234,Yes,No
54,75873,No,No
56,71769,Yes,Yes
31,66146,No,No
57,50907,Yes,Yes
56,48808,Yes,No
33,41023,Yes,No
31,47058,Yes,Yes
38,41902,No,Yes
22,46027,No,Yes
32,39074,No,Yes
38,45704,Yes,Yes
54,66628,No,No
32,29628,No,No
20,76078,Yes,No
24,57454,Yes,Yes
28,45717,Yes,No
26,69841,Yes,Yes
46,72083,No,Yes
37,41313,No,No
48,51290,Yes,No
33,28530,Yes,No
35,61090,Yes,Yes
25,42274,No,No
44,25523,No,No
55,56819,Yes,No
53,52420,No,No
54,45120,No,No
39,62803,Yes,No
58,22306,No,Yes
25,55716,No,Yes
31,58952,Yes,Yes
47,48571,Yes,Yes
43,72199,Yes,Yes
50,43455,Yes,No
56,27927,No,Yes
22,69469,Yes,No
42,58557,Yes,No
35,55897,Yes,Yes
61,67601,Yes,Yes
55,56492,Yes,No
29,73310,No,Yes
39,67427,No,No
24,52696,No,No
63,29710,Yes,No
66,53222,Yes,Yes
68,23274,Yes,Yes
35,63412,Yes,Yes
58,23953,No,No
39,74355,No,No
28,76783,Yes,No
44,59455,Yes,Yes
26,75306,Yes,No
49,62543,No,No
56,51953,No,Yes
44,64559,Yes,Yes
25,52372,Yes,Yes
59,76769,Yes,No
34,46908,Yes,No
42,72492,Yes,Yes
49,41793,Yes,Yes
65,43803,Yes,Yes
30,55000,Yes,No
69,25018,Yes,Yes
20,38136,Yes,No
20,49954,Yes,No
35,61553,Yes,No
59,38989,Yes,Yes
62,61481,No,No
28,79636,No,No
63,59991,No,No
41,71887,Yes,No
40,21656,Yes,Yes
69,53585,Yes,No
28,48482,No,No
69,53323,Yes,No
20,30703,Yes,Yes
22,28918,Yes,No
38,79375,Yes,Yes
48,40610,No,No
48,73801,Yes,Yes
30,70806,Yes,No
61,64395,No,Yes
36,59730,No,Yes
35,63675,No,Yes
35,24859,Yes,No
41,25954,Yes,Yes
69,69078,No,Yes
41,41541,No,Yes
37,35732,Yes,Yes
34,47972,Yes,Yes
33,45679,No,Yes
51,76179,Yes,Yes
34,20615,No,No
50,42135,No,No
25,78339,No,No
63,71784,Yes,Yes
54,67968,Yes,No
26,56660,No,Yes
65,63180,Yes,Yes
53,49053,No,Yes
21,72004,No,Yes
69,55203,Yes,No
36,73608,No,No
67,46728,Yes,Yes
23,65990,Yes,Yes
35,40928,Yes,No
62,39907,No,Yes
37,43405,No,Yes
31,47396,No,No
24,77821,Yes,No
30,70876,No,No
31,27638,No,Yes
40,54908,No,No
43,36063,No,No
52,21417,Yes,No
61,21442,Yes,No
31,26725,No,No
57,26450,No,No
47,72554,Yes,Yes
30,25945,No,Yes
46,23938,Yes,Yes
59,55477,Yes,No
38,54949,Yes,No
34,51589,Yes,No
31,45148,Yes,No
23,23259,No,Yes
50,21306,Yes,No
37,41499,Yes,No
55,57878,No,Yes
65,53045,No,No
55,75179,Yes,No
32,40401,No,Yes
31,22473,Yes,No
20,65454,No,No
22,29537,No,No
34,61413,Yes,No
30,22751,No,No
61,47854,No,Yes
32,33691,Yes,No
24,70185,Yes,No
40,67257,Yes,Yes
22,20058,No,No
50,76440,Yes,Yes
36,47993,No,Yes
67,33104,Yes,No
46,36086,Yes,Yes
45,41998,Yes,No
30,55090,Yes,No
63,76240,Yes,Yes
21,58998,Yes,No
48,27567,No,Yes
38,45333,No,Yes
35,20480,Yes,No
47,33468,No,No
69,27870,Yes,Yes
41,22602,Yes,Yes
25,39486,Yes,Yes
29,44341,Yes,No
28,77075,No,Yes
53,68663,No,Yes
44,59564,Yes,No
56,43329,Yes,Yes
28,47731,No,Yes
45,62312,Yes,Yes
48,63563,No,Yes
60,75813,Yes,Yes
53,21890,No,Yes
59,77353,Yes,Yes
65,30036,No,Yes
56,21857,Yes,No
34,44374,Yes,No
64,55084,Yes,No
32,46520,Yes,No
61,72527,Yes,Yes
47,52610,Yes,Yes
57,49609,No,No
22,73198,No,Yes
62,45675,No,Yes
43,28216,Yes,No
23,57669,No,No
61,47208,No,Yes
58,75594,No,No
68,58440,No,No
41,22465,Yes,No
62,77424,No,Yes
68,74316,Yes,Yes
27,57876,Yes,No
30,27239,Yes,No
54,57026,No,Yes
65,51794,Yes,Yes
55,23896,Yes,No
24,76857,No,No
41,72579,Yes,No
39,51062,No,No
36,49523,No,No
58,31195,No,No
29,61286,No,No
44,66642,Yes,Yes
33,20306,Yes,Yes
68,62400,Yes,No
67,25451,No,No
61,71459,No,No
32,76003,Yes,No
62,32255,No,Yes
22,75010,Yes,Yes
61,37852,No,No
25,70197,Yes,Yes
30,53997,No,Yes
69,35725,No,No
59,74319,Yes,Yes
20,74686,Yes,No
26,27401,Yes,No
43,47156,No,Yes
50,44382,No,Yes
42,22984,No,No
52,28916,No,No
36,47089,Yes,No
30,25039,Yes,No
35,58239,Yes,Yes
58,51320,Yes,No
35,45780,Yes,Yes
21,40559,No,Yes
35,32961,Yes,Yes
25,64247,Yes,Yes
59,36604,Yes,No
55,51722,No,No
25,71597,No,No
38,35103,No,No
29,64817,Yes,Yes
29,24623,No,No
25,68099,Yes,No
48,56688,Yes,No
53,62934,No,Yes
50,41172,Yes,No
25,41471,No,Yes
28,61116,No,Yes
30,61917,Yes,Yes
23,37373,No,Yes
54,42461,Yes,Yes
20,41358,No,No
61,20508,Yes,Yes
62,64262,Yes,Yes
59,21124,Yes,Yes
30,34977,Yes,Yes
65,33829,No,Yes
29,42676,No,Yes
31,74414,No,No
65,57629,No,Yes
54,36522,No,No
54,27600,No,No
56,45591,Yes,Yes
54,39931,Yes,Yes
26,38328,Yes,Yes
67,53194,Yes,No
57,32233,No,Yes
57,77645,No,Yes
62,57242,Yes,No
58,61717,Yes,No
32,75623,Yes,Yes
52,58784,Yes,No
21,71091,Yes,No
37,77966,Yes,No
53,27997,Yes,Yes
26,39157,Yes,Yes
32,22062,Yes,No
22,46346,No,No
26,39755,No,Yes
24,66462,No,Yes
31,63872,Yes,No
52,59503,No,Yes
45,44372,No,Yes
68,74872,No,Yes
22,54918,Yes,Yes
69,68070,Yes,Yes
34,76446,No,Yes
46,45721,Yes,No
37,33680,No,No
60,28981,Yes,No
53,36767,Yes,No
46,47348,Yes,No
36,25910,No,No
21,23762,No,No
47,61201,No,No
29,33266,Yes,No
39,57671,Yes,No
54,64906,Yes,Yes
40,31608,Yes,Yes
46,57386,Yes,No
42,60414,No,No
55,40698,Yes,No
21,32405,No,No
49,68805,Yes,Yes
21,25979,No,No
62,68918,Yes,Yes
36,39748,Yes,No
28,27532,Yes,Yes
30,26172,No,No
59,47345,Yes,Yes
53,26589,No,No
56,26144,No,No
66,45852,Yes,Yes
50,37962,Yes,Yes
62,20442,Yes,Yes
43,62505,Yes,Yes
31,46816,Yes,Yes
44,30092,Yes,Yes
40,22994,No,Yes
35,50168,Yes,Yes
66,57582,No,No
59,74460,Yes,No
32,71734,Yes,No
57,68883,No,No
57,69106,Yes,Yes
58,41204,No,Yes
55,41269,Yes,No
55,35232,No,Yes
68,50441,No,No
65,22047,No,No
24,36906,No,No
39,46687,Yes,No
68,43989,No,Yes
30,56671,Yes,Yes
35,40828,Yes,Yes
60,26157,No,Yes
24,43249,No,Yes
54,58110,No,No
60,25342,No,No
65,47339,No,Yes
20,69937,No,No
38,46252,Yes,Yes
23,46874,Yes,Yes
59,24817,Yes,No
63,22393,No,Yes
48,70243,No,Yes
47,63638,Yes,Yes
63,59950,No,No
51,39520,Yes,Yes
46,68562,No,No
45,69400,No,No
67,41904,Yes,Yes
38,78032,No,Yes
69,46119,Yes,Yes
35,20959,Yes,Yes
41,64634,Yes,No
42,39663,No,Yes
46,28112,Yes,No
45,57496,No,No
31,77421,Yes,No
62,29498,No,No
40,49571,No,Yes
66,65678,Yes,No
21,61774,Yes,No
40,64606,Yes,Yes
55,36315,No,No
20,32395,Yes,No
69,78324,Yes,No
58,43219,No,No
47,76840,Yes,Yes
50,63542,Yes,No
21,58530,Yes,Yes
61,75703,No,No
53,68898,No,Yes
31,44146,Yes,Yes
22,46185,No,Yes
43,38141,Yes,Yes
69,27399,No,No
24,65849,No,No
25,43416,Yes,Yes
54,56786,No,No
26,62619,No,Yes
23,73483,Yes,Yes
34,54477,Yes,No
40,39393,No,Yes
40,42045,No,No
53,45442,Yes,Yes
65,70318,Yes,Yes
57,39975,No,Yes
67,34232,Yes,No
29,51514,No,No
51,69996,Yes,Yes
65,40883,Yes,No
33,54431,Yes,Yes
28,38585,Yes,No
43,52863,Yes,No
41,36176,No,No
39,48340,Yes,Yes
37,78443,Yes,Yes
52,53275,No,Yes
38,67149,No,No
47,44337,Yes,Yes
49,47077,No,Yes
21,38688,No,No
42,79191,No,No
29,68977,Yes,No
29,55571,No,No
24,59523,No,Yes
53,22194,Yes,No
41,41216,Yes,Yes
65,51752,Yes,Yes
26,24624,No,No
50,30354,Yes,Yes
46,40983,Yes,No
27,25148,No,No
69,78908,Yes,No
57,36257,No,No
30,56805,Yes,No
32,74663,No,No
62,25455,No,Yes
58,34200,No,Yes
68,68850,Yes,No
62,35446,No,Yes
21,41322,Yes,Yes
56,28675,Yes,Yes
53,79015,No,Yes
24,76685,No,No
35,50494,Yes,No
34,66207,No,No
53,46341,No,No
47,32888,No,No
64,65642,No,No
67,24908,Yes,Yes
56,33097,No,Yes
57,32357,Yes,Yes
47,21321,No,Yes
62,61851,No,No
40,58393,Yes,Yes
64,22468,No,Yes
51,42583,Yes,No
49,49264,No,No
68,58445,No,Yes
64,30327,Yes,No
42,60357,Yes,Yes
32,73573,Yes,Yes
22,53292,No,No
62,34949,No,Yes
40,64577,No,Yes
28,71834,No,No
34,67747,Yes,Yes
64,57862,No,No
39,77223,Yes,Yes
37,70144,No,Yes
28,70969,Yes,No
53,70001,Yes,Yes
33,38424,Yes,Yes
55,59173,Yes,No
46,38868,Yes,No
63,24659,Yes,Yes
51,52411,Yes,Yes
35,22015,Yes,No
31,37264,No,Yes
51,71738,Yes,Yes
41,77327,Yes,No
33,67027,Yes,Yes
32,64690,Yes,Yes
61,59733,No,No
64,65626,Yes,Yes
42,22249,Yes,Yes
35,39137,Yes,No
27,65937,Yes,Yes
44,44962,Yes,Yes
51,20076,Yes,No
24,45807,Yes,No
49,77131,No,No
49,74521,Yes,No
23,40174,No,Yes
36,71632,No,No
20,72666,Yes,Yes
40,63905,No,Yes
30,46541,No,Yes
24,33647,Yes,No
32,20011,Yes,No
21,29730,No,Yes
53,61583,Yes,Yes
34,29602,Yes,No
69,59161,Yes,No
50,49740,No,No
59,34828,No,No
57,76744,Yes,No
44,75514,No,No
47,44638,No,No
32,31907,Yes,No
38,42456,No,No
65,62682,No,No
45,21549,Yes,Yes
39,61545,No,Yes
66,74264,Yes,Yes
58,48054,Yes,Yes
49,63876,Yes,Yes
62,22909,No,No
53,57458,No,Yes
64,38441,No,No
58,45425,Yes,No
57,53341,Yes,No
32,50630,No,Yes
20,70874,Yes,No
35,66171,Yes,Yes
26,46390,Yes,Yes
52,49118,No,No
37,32054,No,Yes
41,50065,Yes,No
69,39788,No,No
45,32641,No,Yes
34,68751,Yes,Yes
50,78467,Yes,Yes
61,37550,Yes,Yes
66,67409,Yes,Yes
38,68318,Yes,No
64,25389,No,No
25,70906,No,Yes
58,21515,No,Yes
53,23462,Yes,No
63,33125,No,No
69,52048,No,Yes
53,45405,No,Yes
40,30895,Yes,Yes
33,47162,No,No
35,70947,No,No
25,21780,No,No
37,29887,No,Yes
68,21023,Yes,Yes
39,24328,No,No
60,65678,No,Yes
28,22067,Yes,No
24,76374,Yes,Yes
30,64603,Yes,No
66,49838,No,No
36,33329,Yes,Yes
67,22185,Yes,Yes
69,48077,No,No
53,36162,No,Yes
58,64957,No,No
51,77067,No,Yes
55,71502,No,Yes
67,48956,No,Yes
41,74489,No,No
44,39213,Yes,No
67,22414,Yes,No
29,41645,No,No
30,30352,No,Yes
58,56175,Yes,No
34,53990,No,No
39,38567,No,Yes
44,34668,No,No
65,38478,Yes,Yes
60,45370,Yes,Yes
29,21113,No,Yes
60,78566,Yes,Yes
29,52546,No,No
41,51059,Yes,Yes
67,46800,No,Yes
26,52347,Yes,Yes
61,57671,No,No
24,41666,Yes,No
69,78496,No,No
48,54230,No,Yes
43,75532,No,Yes
61,47841,Yes,Yes
62,50267,No,No
22,45661,Yes,Yes
64,79692,Yes,Yes
64,64269,Yes,Yes
49,49529,Yes,Yes
50,58318,No,Yes
47,48808,Yes,No
45,53896,Yes,Yes
69,47442,No,Yes
40,73830,Yes,No
64,46997,No,No
37,73183,Yes,Yes
50,33930,No,Yes
36,34433,Yes,Yes
30,64730,Yes,Yes
65,79602,No,No
68,68539,Yes,No
39,36073,No,Yes
42,20301,No,Yes
65,51482,No,Yes
47,48371,Yes,No
38,53576,No,Yes
20,31940,Yes,No
27,62169,No,No
53,63768,Yes,Yes
52,51553,Yes,No
43,71994,Yes,No
49,31943,Yes,Yes
56,49837,Yes,No
32,22319,Yes,Yes
37,77202,Yes,No
60,41832,Yes,Yes
50,67621,Yes,No
67,33603,Yes,Yes
59,61524,Yes,No
41,73044,Yes,No
31,70289,No,No
22,65823,Yes,Yes
63,78336,Yes,No
44,28687,Yes,No
63,27224,Yes,No
29,76544,No,Yes
29,65582,Yes,No
55,41426,Yes,Yes
68,73697,Yes,Yes
25,37658,No,Yes
66,68691,No,Yes
54,38407,Yes,Yes
53,74244,No,No
29,24628,Yes,No
20,65737,Yes,Yes
62,27362,Yes,No
26,46319,Yes,No
30,38185,Yes,Yes
24,71349,Yes,Yes
32,41289,Yes,No
37,73563,No,Yes
27,58081,Yes,Yes
61,37087,Yes,Yes
50,37849,No,No
62,48377,No,Yes
51,41775,Yes,Yes
61,66265,No,Yes
30,24788,No,No
50,78781,No,No
68,63083,No,No
28,69883,No,Yes
45,57941,Yes,Yes
31,63731,Yes,Yes
28,79366,No,No
61,42762,No,Yes
51,51956,No,No
46,37515,Yes,Yes
58,36995,Yes,No
47,68433,No,Yes
50,69185,No,No
65,41319,No,No
33,30321,No,No
62,48228,Yes,No
30,55661,No,Yes
55,55405,No,No
55,47032,Yes,Yes
47,60648,Yes,No
21,68639,Yes,No
43,36123,Yes,No
53,68441,Yes,No
60,32739,No,Yes
68,57617,No,No
68,44573,Yes,No
31,37328,Yes,Yes
22,71646,Yes,No
58,33923,Yes,Yes
26,78867,Yes,Yes
26,48932,No,Yes
40,52516,No,Yes
44,58115,Yes,No
21,30010,No,Yes
22,47607,Yes,No
32,77902,Yes,No
21,63115,No,Yes
40,63246,Yes,No
50,39325,Yes,Yes
23,28174,No,No
64,76319,Yes,No
51,69182,Yes,No
33,47113,No,No
49,44272,Yes,No
56,55006,No,No
56,62136,Yes,No
42,34585,Yes,No
60,38841,Yes,Yes
38,26677,No,Yes
64,78056,Yes,No
52,32815,No,Yes
44,30543,No,Yes
28,67195,Yes,Yes
61,49725,Yes,No
37,42885,No,Yes
59,65326,No,Yes
44,46076,Yes,No
54,69157,Yes,No
64,22654,No,No
41,40214,Yes,No
44,33560,Yes,Yes
40,30902,Yes,Yes
32,63885,No,No
46,27651,No,No
55,36780,Yes,Yes
63,26866,No,Yes
41,71863,Yes,No
51,60365,Yes,Yes
53,21321,No,No
31,23248,No,No
59,20296,No,Yes
54,69814,No,Yes
20,72319,No,Yes
34,22499,Yes,Yes
68,61548,Yes,Yes
38,26241,Yes,Yes
32,69227,No,No
23,29902,Yes,No
31,27685,Yes,No
58,61563,No,Yes
55,40927,Yes,Yes
41,27223,Yes,No
30,36198,No,Yes
63,79059,No,No
31,68776,No,No
28,45040,No,Yes
32,47348,Yes,Yes
43,43033,Yes,Yes
29,78526,Yes,Yes
40,79546,No,Yes
45,30602,Yes,No
39,47441,No,No
65,29020,No,Yes
60,64647,Yes,Yes
61,57120,Yes,No
32,67596,No,No
33,62487,No,Yes
59,39268,Yes,No
37,30938,No,Yes
30,21239,Yes,No
60,65549,No,Yes
63,68303,Yes,Yes
39,43074,No,Yes
37,39137,No,Yes
57,67719,Yes,No
64,57781,Yes,Yes
57,32968,Yes,Yes
25,30573,No,Yes
50,59132,No,No
42,33464,No,Yes
46,67282,Yes,No
20,59383,No,Yes
51,20507,Yes,Yes
60,29940,Yes,Yes
37,64197,No,Yes
42,41171,No,Yes
22,71360,Yes,Yes
46,53130,No,Yes
64,68189,Yes,Yes
53,54989,No,Yes
44,41788,No,No
25,67944,Yes,No
53,22238,Yes,Yes
42,59523,Yes,No
34,57776,No,Yes
66,21442,Yes,Yes
23,72486,Yes,Yes
25,79202,Yes,Yes
62,72564,No,No
28,46333,No,Yes
33,69815,Yes,No
46,44302,Yes,Yes
59,34194,No,Yes
25,74808,Yes,No
25,52735,Yes,No
42,22569,No,Yes
58,65998,Yes,Yes
56,40989,No,Yes
24,66956,Yes,Yes
22,64284,No,Yes
52,29143,Yes,No
24,59277,No,No
39,30768,Yes,Yes
38,65269,Yes,No
51,48886,Yes,Yes
65,75191,Yes,Yes
57,65621,Yes,Yes
67,20101,No,No
20,40481,Yes,Yes
21,27933,No,No
23,56840,Yes,Yes
52,45453,No,No
58,53954,No,Yes
57,23387,No,No
22,73955,Yes,Yes
60,49588,No,Yes
21,56997,No,Yes
64,57123,Yes,Yes
39,21567,Yes,Yes
39,57719,Yes,Yes
33,21012,Yes,Yes
55,46722,Yes,No
20,51866,No,Yes
52,33993,Yes,Yes
52,68944,No,Yes
48,70027,No,Yes
20,33949,No,No
44,68632,No,No
41,35526,Yes,No
34,74591,No,No
38,75748,No,No
38,59813,Yes,No
43,73695,Yes,Yes
53,45309,No,No
40,46795,No,Yes
56,65736,No,No
41,68541,No,Yes
64,23578,Yes,Yes
35,77478,No,No
64,39679,No,No
21,64765,No,No
37,38390,Yes,Yes
53,64943,Yes,Yes
35,67435,No,No
65,43926,No,Yes
48,28035,Yes,Yes
27,51581,Yes,No
63,63489,Yes,No
53,56291,No,Yes
20,51796,Yes,No
53,48946,No,No
30,78874,No,No
28,51055,Yes,No
69,31834,No,Yes
49,66504,No,No
55,49566,Yes,Yes
59,50629,No,No
69,31785,No,No
68,68313,Yes,No
59,30210,Yes,No
25,57376,Yes,Yes
30,38393,Yes,No
26,28092,Yes,Yes
44,72455,Yes,No
36,48087,No,Yes
22,66061,No,No
52,41730,Yes,No
33,37855,No,Yes
32,33125,Yes,No
64,42693,Yes,Yes
20,23253,Yes,No
43,48431,No,Yes
22,43714,No,No
22,69007,Yes,No
48,56253,Yes,No
41,46205,Yes,No
25,74622,Yes,Yes
44,75757,Yes,No
27,28651,Yes,Yes
52,70928,No,Yes
29,38558,No,Yes
33,28306,No,No
65,46244,No,Yes
69,36463,No,Yes
42,47011,Yes,Yes
60,59487,No,No
66,74082,Yes,Yes
49,53418,Yes,No
37,32305,No,No
45,28265,Yes,Yes
32,36185,No,No
34,78723,Yes,Yes
44,57657,Yes,Yes
65,44115,No,Yes
36,25426,No,Yes
63,20171,No,No
32,62469,Yes,Yes
21,52144,Yes,No
39,23221,No,Yes
40,60802,Yes,No
37,65119,No,Yes
21,23432,Yes,Yes
39,54778,No,Yes
46,40837,No,Yes
25,76611,No,No
41,27385,No,No
49,73973,No,No
37,36628,No,Yes
68,69119,Yes,Yes
64,58525,Yes,No
33,52731,Yes,Yes
49,64376,No,Yes
34,59059,No,No
67,32626,Yes,Yes
21,24665,Yes,No
46,43013,No,No
27,34110,Yes,Yes
22,47779,No,No
21,49697,Yes,Yes
63,64426,Yes,Yes
31,53215,No,Yes
40,43345,Yes,No
27,70940,No,No
24,50172,Yes,No
52,22314,No,Yes
58,40723,No,No
59,39000,No,Yes
63,25667,Yes,No
32,76094,No,Yes
45,25755,No,Yes
49,26495,Yes,Yes
27,63285,No,No
22,72112,No,No
30,53376,Yes,Yes
45,27647,Yes,No
37,73944,Yes,Yes
68,44969,No,Yes
48,48938,No,Yes
37,79073,Yes,Yes
45,41755,Yes,No
39,61582,No,Yes
20,53318,No,Yes
38,38952,Yes,Yes
47,26501,Yes,No
66,70675,Yes,No
46,54285,No,No
49,40924,Yes,No
30,62463,Yes,Yes
67,39148,Yes,Yes
39,68884,No,No
26,70127,No,Yes
45,74558,Yes,Yes
31,26630,Yes,No
22,64639,No,Yes
33,64163,No,No
67,33164,Yes,No
41,75869,No,No
58,27866,Yes,Yes
56,39294,Yes,Yes
55,42907,No,No
58,72401,No,Yes
43,31320,Yes,No
50,49355,No,No
63,27828,No,Yes
48,50293,No,No
31,69433,Yes,Yes
45,60852,Yes,No
53,40985,Yes,Yes
20,31096,Yes,No
44,49411,No,Yes
56,55524,Yes,No
36,30191,Yes,No
52,22006,Yes,Yes
33,62068,No,Yes
35,27500,Yes,No
27,52362,Yes,Yes
65,78715,No,Yes
65,62280,No,Yes
24,65923,No,Yes
34,72063,No,Yes
23,58066,Yes,No
26,47321,No,Yes
26,74425,No,Yes
42,37713,Yes,No
65,72169,No,No
34,71767,Yes,Yes
30,22174,Yes,No
42,31026,Yes,No
27,65740,Yes,Yes
51,45911,No,Yes
48,66381,No,No
29,41012,Yes,No
61,57314,Yes,Yes
28,34163,Yes,No
24,23079,No,No
50,63707,No,No
67,60664,No,No
35,65759,No,Yes
51,20530,Yes,Yes
39,25026,No,No
41,70115,Yes,No
61,70775,No,Yes
44,75766,Yes,Yes
61,68976,Yes,Yes
22,51019,Yes,Yes
21,77215,Yes,Yes
20,54207,No,Yes
47,67856,Yes,Yes
40,48223,No,No
33,76227,No,Yes
62,28841,Yes,Yes
55,35433,Yes,No
29,40770,Yes,No
23,70763,No,No
48,51393,Yes,No
37,40428,No,Yes
68,63432,No,Yes
23,77454,No,Yes
59,34973,Yes,Yes
63,66998,No,Yes
38,28369,No,No
31,45641,Yes,No
51,58106,Yes,No
39,43525,No,No
55,47166,Yes,No
58,21382,Yes,Yes
61,68709,No,Yes
68,45793,Yes,Yes
67,78395,Yes,No
48,39266,No,No
36,66256,Yes,No
30,39366,No,Yes
23,37612,Yes,Yes
62,24239,No,Yes
51,43680,Yes,Yes
59,24046,Yes,No
38,26491,No,No
39,61452,No,Yes
29,72491,No,Yes
24,53540,No,Yes
51,52781,No,Yes
